QR;ID del paquet de bosses;ID Extern de bossa (individual);Assignat?
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129573;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129574;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129575;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129576;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129577;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129578;No
./data/QR/35RSU/GB035R004762.png;GB035R004762;802A00129579;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149580;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149581;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149582;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149583;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149584;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149585;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149586;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149587;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149588;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149589;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149590;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149591;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149592;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149593;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149594;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149595;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149596;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149597;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149598;No
./data/QR/35RSU/GB035R004763.png;GB035R004763;802A00149599;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129580;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129581;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129582;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129583;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129584;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129585;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129586;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129587;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129588;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129589;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129590;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129591;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129592;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129593;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129594;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129595;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129596;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129597;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129598;No
./data/QR/35RSU/GB035R004764.png;GB035R004764;802A00129599;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149600;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149601;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149602;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149603;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149604;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149605;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149606;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149607;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149608;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149609;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149610;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149611;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149612;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149613;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149614;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149615;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149616;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149617;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149618;No
./data/QR/35RSU/GB035R004765.png;GB035R004765;802A00149619;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129600;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129601;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129602;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129603;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129604;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129605;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129606;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129607;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129608;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129609;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129610;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129611;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129612;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129613;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129614;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129615;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129616;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129617;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129618;No
./data/QR/35RSU/GB035R004766.png;GB035R004766;802A00129619;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149620;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149621;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149622;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149623;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149624;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149625;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149626;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149627;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149628;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149629;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149630;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149631;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149632;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149633;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149634;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149635;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149636;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149637;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149638;No
./data/QR/35RSU/GB035R004767.png;GB035R004767;802A00149639;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129620;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129621;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129622;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129623;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129624;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129625;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129626;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129627;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129628;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129629;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129630;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129631;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129632;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129633;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129634;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129635;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129636;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129637;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129638;No
./data/QR/35RSU/GB035R004768.png;GB035R004768;802A00129639;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149640;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149641;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149642;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149643;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149644;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149645;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149646;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149647;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149648;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149649;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149650;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149651;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149652;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149653;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149654;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149655;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149656;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149657;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149658;No
./data/QR/35RSU/GB035R004769.png;GB035R004769;802A00149659;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129640;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129641;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129642;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129643;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129644;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129645;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129646;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129647;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129648;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129649;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129650;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129651;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129652;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129653;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129654;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129655;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129656;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129657;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129658;No
./data/QR/35RSU/GB035R004770.png;GB035R004770;802A00129659;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149660;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149661;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149662;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149663;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149664;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149665;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149666;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149667;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149668;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149669;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149670;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149671;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149672;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149673;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149674;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149675;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149676;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149677;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149678;No
./data/QR/35RSU/GB035R004771.png;GB035R004771;802A00149679;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129660;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129661;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129662;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129663;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129664;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129665;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129666;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129667;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129668;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129669;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129670;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129671;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129672;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129673;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129674;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129675;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129676;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129677;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129678;No
./data/QR/35RSU/GB035R004772.png;GB035R004772;802A00129679;No
